20.8 2.34999e-07 -1.04135e-05 -1.01785e-05
20.9 2.34999e-07 -1.03378e-05 -1.01028e-05
21 2.34999e-07 -1.02631e-05 -1.00281e-05
21.1 2.34999e-07 -1.01895e-05 -9.95452e-06
21.2 2.34999e-07 -1.0117e-05 -9.88198e-06
21.3 2.34998e-07 -1.00455e-05 -9.81047e-06
21.4 2.34998e-07 -9.97496e-06 -9.73996e-06
21.5 2.34998e-07 -9.90543e-06 -9.67043e-06
21.6 2.34998e-07 -9.83687e-06 -9.60187e-06
21.7 2.34997e-07 -9.76925e-06 -9.53425e-06
21.8 2.34997e-07 -9.70255e-06 -9.46755e-06
21.9 2.34997e-07 -9.63676e-06 -9.40176e-06
22 2.34997e-07 -9.57185e-06 -9.33686e-06
22.1 2.34997e-07 -9.50781e-06 -9.27282e-06
22.2 2.34996e-07 -9.44463e-06 -9.20963e-06
22.3 2.34996e-07 -9.38227e-06 -9.14728e-06
22.4 2.34996e-07 -9.32074e-06 -9.08574e-06
22.5 2.34996e-07 -9.26001e-06 -9.02501e-06
22.6 2.34996e-07 -9.20006e-06 -8.96507e-06
22.7 2.34995e-07 -9.14089e-06 -8.90589e-06
22.8 2.34995e-07 -9.08247e-06 -8.84747e-06
22.9 2.34995e-07 -9.02479e-06 -8.7898e-06
23 2.34995e-07 -8.96784e-06 -8.73285e-06
23.1 2.34995e-07 -8.91161e-06 -8.67661e-06
23.2 2.34994e-07 -8.85607e-06 -8.62108e-06
23.3 2.34994e-07 -8.80123e-06 -8.56623e-06
23.4 2.34994e-07 -8.74706e-06 -8.51206e-06
23.5 2.34994e-07 -8.69355e-06 -8.45856e-06
23.6 2.34994e-07 -8.64069e-06 -8.4057e-06
23.7 2.34993e-07 -8.58847e-06 -8.35348e-06
23.8 2.34993e-07 -8.53688e-06 -8.30189e-06
23.9 2.34993e-07 -8.48591e-06 -8.25092e-06
24 2.34993e-07 -8.43554e-06 -8.20055e-06
24.1 2.34993e-07 -8.38576e-06 -8.15077e-06
24.2 2.34993e-07 -8.33657e-06 -8.10158e-06
24.3 2.34993e-07 -8.28796e-06 -8.05296e-06
24.4 2.34992e-07 -8.2399e-06 -8.00491e-06
24.5 2.34992e-07 -8.1924e-06 -7.95741e-06
24.6 2.34992e-07 -8.14545e-06 -7.91046e-06
24.7 2.34992e-07 -8.09903e-06 -7.86404e-06
24.8 2.34992e-07 -8.05313e-06 -7.81814e-06
24.9 2.34992e-07 -8.00776e-06 -7.77277e-06
25 2.34991e-07 -7.96289e-06 -7.7279e-06
25.1 2.34991e-07 -7.91852e-06 -7.68353e-06
25.2 2.34991e-07 -7.87464e-06 -7.63965e-06
25.3 2.34991e-07 -7.83125e-06 -7.59626e-06
25.4 2.34991e-07 -7.78833e-06 -7.55334e-06
25.5 2.34991e-07 -7.74589e-06 -7.51089e-06
25.6 2.34991e-07 -7.7039e-06 -7.46891e-06
25.7 2.3499e-07 -7.66236e-06 -7.42737e-06
25.8 2.3499e-07 -7.62127e-06 -7.38628e-06
25.9 2.3499e-07 -7.58062e-06 -7.34563e-06
26 2.3499e-07 -7.5404e-06 -7.30541e-06
26.1 2.3499e-07 -7.5006e-06 -7.26561e-06
26.2 2.3499e-07 -7.46122e-06 -7.22623e-06
26.3 2.3499e-07 -7.42225e-06 -7.18726e-06
26.4 2.3499e-07 -7.38369e-06 -7.1487e-06
26.5 2.34989e-07 -7.34553e-06 -7.11054e-06
26.6 2.34989e-07 -7.30776e-06 -7.07277e-06
26.7 2.34989e-07 -7.27037e-06 -7.03538e-06
26.8 2.34989e-07 -7.23337e-06 -6.99838e-06
26.9 2.34989e-07 -7.19674e-06 -6.96175e-06
27 2.34989e-07 -7.16048e-06 -6.92549e-06
27.1 2.34989e-07 -7.12458e-06 -6.88959e-06
27.2 2.34989e-07 -7.08904e-06 -6.85405e-06
27.3 2.34988e-07 -7.05386e-06 -6.81887e-06
27.4 2.34988e-07 -7.01902e-06 -6.78403e-06
27.5 2.34988e-07 -6.98452e-06 -6.74954e-06
27.6 2.34988e-07 -6.95037e-06 -6.71538e-06
